,Personality,Title,Sentence,Context,sentiment
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Therefore, it becomes important that any decision we may arrive at must not lead to greater bitterness.",Addressing the United Nations.,-0.996300459
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",The attempt should be to solve the problems and not merely to exhibit our anger at something that has happened; although there may be cause for anger and annoyance.,Addressing the United Nations.,-0.965115488
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",We are working for the future.,Addressing the United Nations.,0.973348796
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",That future can only be of co‐ operation between countries based on freedom of nations and freedom of individuals.,Addressing the United Nations.,0.790329754
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","In regard to the events in Egypt and Hungary which are being dealt with by the Assembly, I can offer no suggestion except what I have said by way of an approach to these problems: that is, the way of tolerance.",Addressing the United Nations.,-0.982978404
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",Tolerance does not mean passivity.,Addressing the United Nations.,0.977371216
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",It means something active.,Addressing the United Nations.,0.999575078
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","It does not mean forgetting any principle that we stand for, and is laid down in the Charter.",Addressing the United Nations.,0.997443795
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","It is of the greatest importance that the United Nations, as all of us, should keep in mind the Charter, which is the basis.",Addressing the United Nations.,0.999612868
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",It may be that we cannot give effect to the Charter quickly because the world is imperfect.,Addressing the United Nations.,-0.997093797
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Nevertheless, we should move in that direction step by step.",Addressing the United Nations.,0.993445039
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","The first thing to remember and to strive for is to avoid a situation getting worse and finally leading to a major conflict, which means the destruction of all the values one holds.",Addressing the United Nations.,-0.990698993
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Because of the development of various new types of weapons, war has really become an impossible proposition for the world or for any sane country.",Addressing the United Nations.,-0.98616308
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Wars have been terribly bad previously, and we have seen that wars have not solved any question.",Addressing the United Nations.,-0.999620557
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Negatively, they might have done something; positively, they have not solved anything.",Addressing the United Nations.,-0.999733031
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",The positive side consists in working actively for peaceful solutions based on principles and at the same time based on the future co‐operation of the world.,Addressing the United Nations.,0.999397874
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",We have to live at peace with our neighbours.,Addressing the United Nations.,0.998253763
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Today, with the various developments, every country is practically the neighbour of the other.",Addressing the United Nations.,0.997779429
20-12-1956 00:00,Jawahar Lal Nehru,A tryst with destiny ,"Long years ago we made a tryst with destiny, and now the time comes when we shall redeem our pledge, not wholly or in full measure, but very substantially.",India's Independence Declaration Speech.,0.998520792
14-08-1947 00:00,Jawahar Lal Nehru,A tryst with destiny ,"At the stroke of the midnight hour, when the world sleeps, India will awake to life and freedom.",India's Independence Declaration Speech.,0.999723494
14-08-1947 00:00,Jawahar Lal Nehru,A tryst with destiny ,"A moment comes, which comes but rarely in history, when we step out from the old to the new, when an age ends, and when the soul of a nation, long suppressed, finds utterance.",India's Independence Declaration Speech.,0.989771008
14-08-1947 00:00,Jawahar Lal Nehru,A tryst with destiny ,"It is fitting that at this solemn moment, we take the pledge of dedication to the service of India and her people and to the still larger cause of humanity.",India's Independence Declaration Speech.,0.999199927
14-08-1947 00:00,Jawahar Lal Nehru,A tryst with destiny ,"At the dawn of history, India started on her unending quest, and trackless centuries are filled with her striving and grandeur of her success and failures.",India's Independence Declaration Speech.,0.999614477
14-08-1947 00:00,Jawahar Lal Nehru,A tryst with destiny ,"Through good and ill fortune alike, she has never lost sight of that quest, forgotten the ideals which gave her strength.",India's Independence Declaration Speech.,0.999497652
14-08-1947 00:00,Jawahar Lal Nehru,A tryst with destiny ,We end today a period of misfortunes and India discovers herself again.,India's Independence Declaration Speech.,0.993628442
